,Company_Name,Exchange:Ticker,Industry,Rating,Mean_TEV_BV,LOG_Mean_TEV_BV,TEV_BV_SD,Hi-TEV_BV,Lo-TEV_BV,EBITDA_Mean,EBITDA_SD,LOG_EBITDA_SD,EBITDA_SD_TEV,LOG_EBITDA_SD_TEV,Hi-EBITDA_SD,Lo-EBITDA_SD,EL_2013,EL_2014,EL_2015,EL_2016,EL_2017,EL_2018,EL_2019,EL_2020,EL_2021,EL_2022,Mean_EL,EL_SD,LM_2013,LM_2014,LM_2015,LM_2016,LM_2017,LM_2018,LM_2019,LM_2020,LM_2021,LM_2022,Mean_LM,LM_SD,BL_2013,BL_2014,BL_2015,BL_2016,BL_2017,BL_2018,BL_2019,BL_2020,BL_2021,BL_2022,Mean_BL,BL_SD,TEV_BV_2013,TEV_BV_2014,TEV_BV_2015,TEV_BV_2016,TEV_BV_2017,TEV_BV_2018,TEV_BV_2019,TEV_BV_2020,TEV_BV_2021,TEV_BV_2022
179,"Micron Technology, Inc. (NasdaqGS:MU)",NasdaqGS:MU,IT,BBB-,1.286631941,0.252027906,0.444491428,1,0,9003.2,6173.52305,8.728024951,0.137002104,-1.987758996,1,0,0.024289585,0.077131237,0.039962189,0.113146517,0.123221351,0.070203301,-0.073878096,-0.068056961,-0.021826864,-0.042768458,0.02414238,0.072737777,0.217448777,0.593232717,0.198639015,0.419193125,1.099417727,0.330124685,-0.137184491,-0.409267376,-0.202709691,-0.179490185,0.19294043,0.449624316,0.022962032,0.127471493,0.054693076,0.072733297,0.185112564,0.144611727,-0.060770933,-0.066848037,-0.036514028,-0.052048463,0.039140273,0.092569126,0.945344779,1.652657182,1.368620628,0.642824007,1.502276688,2.059899253,0.822583917,0.982236586,1.672893923,1.216982447
180,"MillerKnoll, Inc. (NasdaqGS:MLKN)",NasdaqGS:MLKN,Industrials,BB+,1.717268181,0.540734761,0.276049127,1,0,237.05,85.49010664,4.448400657,0.037313512,-3.288399767,1,0,0.041119016,0.077756248,0.071154842,0.106550641,0.062778747,0.046440082,0.030573514,0.063078796,0.112537052,0.031750949,0.064373989,0.028668588,0.445751634,4.890625,0.591476539,0.868058291,0.503108003,0.36118496,0.276395173,0.373550611,1.067071223,0.437411095,0.981463253,1.395112579,0.081277559,0.165346012,0.138661823,0.184790811,0.104841321,0.072801041,0.049543765,0.075957433,0.162666147,0.059653717,0.109553963,0.04925448,1.97664164,2.126465927,1.948733475,1.734300327,1.670012953,1.567633775,1.620479892,1.204167463,1.44544525,1.878801106
181,MOL Magyar Olaj- és Gázipari Nyilvánosan Muködo Részvénytársaság (BUSE:MOL),BUSE:MOL,Energy,BBB-,0.507967272,-0.677338259,0.102049133,0,1,2245.17,503.5257845,6.221634921,0.056893255,-2.866578494,1,0,0.283003481,0.203499717,0.25857673,0.199484029,0.209948461,0.171754584,0.1163655,0.250797075,0.335713904,0.264790653,0.229393413,0.06216603,1.45498163,0.990553306,1.370301003,0.782856041,0.877601243,0.602777329,0.435074269,0.816135859,1.556662701,0.607032241,0.949397562,0.388126156,0.155924588,0.088400554,0.115270565,0.120687349,0.144996077,0.091246295,0.066204081,0.090880351,0.168548915,0.102811723,0.11449705,0.033090926,0.550963498,0.43440136,0.445788624,0.604997547,0.690627006,0.531259739,0.568932204,0.362366073,0.502061169,0.388275497
182,Molson Coors Beverage Company (NYSE:TAP),NYSE:TAP,Consumer Staples,BBB-,0.954363948,-0.046710184,0.342549681,0,1,1595.64,787.2194445,6.668507046,0.038402709,-3.259627264,1,0,0.297789461,0.218347824,0.152357078,0.114983921,0.354416818,0.446539746,0.413240346,0.500677677,0.376891506,0.356390946,0.323163532,0.126472698,5.286405229,4.069818182,3.334245504,4.006553708,8.212598987,4.583852238,3.970992748,4.127846378,3.381334715,2.907066837,4.388071453,1.501047778,0.249447947,0.215505677,0.183024442,0.204173896,0.39233168,0.360198896,0.316441823,0.304641751,0.286603905,0.247246461,0.275961648,0.068463792,0.837665462,0.986983395,1.201286114,1.775673452,1.106978171,0.806644648,0.765757328,0.608458825,0.760441402,0.693750679
183,Moog Inc. (NYSE:MOG.A),NYSE:MOG.A,Industrials,BB+,1.049425019,0.048242413,0.131535379,0,1,337.26,26.08797935,3.261474647,0.00790679,-4.840033389,0,1,0.209213834,0.1487728,0.184336555,0.280147677,0.212837732,0.162013327,0.201071214,0.279963851,0.252831923,0.273308455,0.220449737,0.048722227,1.793766385,1.505863103,1.843418411,2.33160937,2.056746152,1.860259248,2.077357425,1.98425407,3.272218334,2.767110561,2.149260306,0.520083067,0.198267813,0.170584783,0.200342839,0.248307144,0.226755408,0.190383744,0.248245614,0.238745103,0.28991258,0.260252825,0.227179785,0.036767086,0.947680222,1.146612709,1.086831853,0.886343755,1.065391015,1.175111629,1.234615385,0.852771177,1.146661293,0.952231155
184,"Motorola Solutions, Inc. (NYSE:MSI)",NYSE:MSI,IT,BBB-,2.309310842,0.836949143,0.916393977,1,0,1715.1,487.962305,6.190238159,0.020656937,-3.879704068,0,1,-0.120147938,-0.046622607,-0.043836744,0.127387274,0.197735655,0.142350926,0.135712449,0.171561984,0.114221017,0.103898894,0.078226091,0.107817304,-1.210306407,-0.697716895,-0.468697124,1.541101357,2.138432364,1.873780838,2.094329897,2.235986811,1.920155373,1.716129032,1.114319525,1.342929578,-0.137077057,-0.064467134,-0.053151684,0.23136832,0.399740045,0.397904483,0.431820597,0.44606277,0.409065833,0.349167282,0.241043346,0.233594458,1.140902279,1.382744072,1.212491605,1.816259286,2.021588089,2.795236355,3.181879052,2.600009397,3.581353439,3.360644844
185,Murphy USA Inc. (NYSE:MUSA),NYSE:MUSA,Consumer,BB+,1.434693931,0.360951538,0.559794835,1,0,489.74,197.424479,5.285356126,0.049612589,-3.003510662,1,0,NA,0.105546325,0.055022371,0.123127697,0.162773838,0.239916293,0.199882214,0.202615579,0.179506724,0.254342146,0.169192576,0.064871489,-0.166173862,0.771767428,0.345708155,1.070640177,1.486470927,1.689966714,1.594924812,1.652198316,1.399405772,2.089770575,1.193467901,0.692015754,-0.028205772,0.141824367,0.082645052,0.205704591,0.247235122,0.304933505,0.287529651,0.328632033,0.368283874,0.490514303,0.242909673,0.149451762,0,1.343716777,1.502026368,1.670660587,1.518887346,1.270999571,1.438495425,1.621948497,2.051643892,1.928560842
186,National Fuel Gas Company (NYSE:NFG),NYSE:NFG,Utilities,BBB-,1.104739934,0.099609953,0.111283437,0,1,841.72,107.7306497,4.679634128,0.015213379,-4.18558007,0,1,0.222571139,0.204955363,0.233132397,0.29430479,0.287361556,0.292530722,0.276540984,0.367548603,0.368765603,0.295903158,0.284361431,0.054935242,1.893037975,1.718485572,1.79306678,2.575013068,2.409236453,2.406159516,2.627521415,2.801679587,3.10136475,2.590455774,2.391602089,0.454751009,0.251975535,0.254748082,0.250624257,0.300141662,0.347083245,0.29954287,0.315050112,0.335566835,0.381742739,0.372320759,0.31087961,0.048567392,1.132112349,1.242944213,1.075029727,1.019832747,1.207827691,1.023970639,1.139252878,0.912986289,1.035190742,1.258252063
187,Newell Brands Inc. (NasdaqGS:NWL),NasdaqGS:NWL,Consumer,BBB-,1.434225342,0.360624872,0.887149882,1,0,1223.5,480.9891082,6.175844626,0.027407427,-3.596941241,1,0,0.176943863,0.163832583,0.171285443,0.106170323,0.311472519,0.437577981,0.465933862,0.52084051,0.306826884,0.374315879,0.303519985,0.144772315,1.984278879,1.85273587,2.424495403,2.777158774,4.673735996,13.57790368,4.778494466,4.822966507,3.95033358,3.675539568,4.451764273,3.40247865,0.279942141,0.271117189,0.349511753,0.38454439,0.334105652,0.303761826,0.367856498,0.386651323,0.362517007,0.360321602,0.340032938,0.041695611,1.582095789,1.654842908,2.040522219,3.621957435,1.072664943,0.694189012,0.789503679,0.742360312,1.181503401,0.962613725
188,"Newmark Group, Inc. (NasdaqGS:NMRK)",NasdaqGS:NMRK,Real Estate,BB+,0.786379677,-0.240315553,0.642799523,0,1,262.95,50.7414919,3.926743957,0.013725194,-4.288522183,0,1,NA,NA,NA,NA,NA,0.320941519,0.37041443,0.336076093,0.403201937,0.463763736,0.378879543,0.057134738,NA,NA,NA,NA,0.825280414,5.656971771,4.529431664,3.079903148,5.417896957,8.634782609,4.690711094,2.629845118,NA,NA,NA,0.149707461,0.075472442,0.581874175,0.387615077,0.278110945,0.451525424,0.323626395,0.321133131,0.173685996,NA,NA,NA,0,0,1.813022437,1.046436223,0.827523738,1.119849341,0.697826004
189,News Corporation (NasdaqGS:NWSA),NasdaqGS:NWSA,Communication,BB+,0.520534999,-0.652898152,0.304362015,0,1,889.3,211.3543891,5.353536294,0.023620939,-3.74562171,0,1,NA,-0.351563654,-0.440525549,-0.344006771,-0.221530992,-0.213727103,-0.006251876,-0.023781896,0.06193389,0.104517013,NA,0.199166163,-1.360144058,-3.191689008,-4.138157895,-2.823444284,-2.047685835,-2.09603073,-0.044326241,-0.242388759,0.994334278,1.022590361,NA,1.776968645,-0.086554622,-0.152208656,-0.190733216,-0.129763884,-0.094296971,-0.112493128,-0.003058852,-0.013175482,0.073837739,0.080973108,-0.062747396,0.093239759,0,0.432947644,0.432967433,0.377213169,0.425660402,0.526340022,0.489269546,0.554013112,1.19220251,0.774736152
190,Nexans S.A. (ENXTPA:NEX),ENXTPA:NEX,Industrials,BB+,0.433547291,-0.835754398,0.123553291,0,1,418.21,104.7098685,4.651193368,0.038557372,-3.255607976,1,0,0.335977664,0.156305321,0.236280088,0.088931438,0.08337077,0.163578353,0.220368642,0.230849856,0.053664308,0.020789159,0.15901156,0.098362858,1.842732134,1.415592581,1.610199821,0.752758621,0.568692543,0.710049716,1.103710196,1.17754511,0.451659751,0.142332722,0.977527319,0.543648385,0.098219838,0.059876338,0.085317868,0.039967777,0.039834723,0.065532668,0.06445999,0.092053707,0.034028386,0.013424826,0.059271612,0.027540076,0.292340381,0.383072934,0.361087846,0.449422362,0.477802025,0.400619439,0.292509811,0.398760079,0.634097161,0.645760871
191,Nokia Oyj (HLSE:NOKIA),HLSE:NOKIA,IT,BB+,0.631407056,-0.459804528,0.230367955,0,1,2602.07,759.4170382,6.632551084,0.031845177,-3.446869328,1,0,-0.696968653,-0.130585451,-0.304206386,-0.345543395,-0.180868919,-0.188737229,-0.137114161,-0.04269746,-0.080374109,-0.178802802,NA,0.188448494,-4.262451704,-1.585961856,-3.523620507,-4.705015073,-2.165906478,-1.549722174,-1.355546526,-0.285122136,-0.569008089,-1.327884108,NA,1.521606128,-0.153480736,-0.099716931,-0.247209301,-0.377712071,-0.123226488,-0.109838958,-0.081105094,-0.020521615,-0.045287699,-0.093985268,-0.135208416,0.105197293,0.220211821,0.763614404,0.812636789,1.093095908,0.681302731,0.581967629,0.591515085,0.48062847,0.563461282,0.525636437
192,"Nordstrom, Inc. (NYSE:JWN)",NYSE:JWN,Consumer,BB+,1.268906998,0.238155898,0.372600087,1,0,1413.5,501.4871772,6.217578038,0.046399027,-3.070476795,1,0,0.135628586,0.128395557,0.137585917,0.247206345,0.195728749,0.155907137,0.180091922,0.616862794,0.417022998,0.54312097,0.275755097,0.182260744,1.054254712,1.077484559,1.27222529,1.375233354,1.040636042,0.971285893,1.152768512,4.350993377,20.15555556,3.44940239,3.589983969,5.937952658,0.228211151,0.223816188,0.249215792,0.287087555,0.224866378,0.191743685,0.219122496,0.404847489,0.475466555,0.488104634,0.299248192,0.112924877,1.682618371,1.743177047,1.811346674,1.161327618,1.148867396,1.229858287,1.216725843,0.656300709,1.140144684,0.898703349
193,"NRG Energy, Inc. (NYSE:NRG)",NYSE:NRG,Utilities,BB+,0.972608296,-0.027773851,0.270668589,0,1,2632.8,1688.239438,7.431441512,0.074103019,-2.602299002,1,0,0.570172209,0.544430305,0.620499219,0.704850969,0.611405493,0.299185681,0.377717167,0.408138695,0.294893077,0.421630809,0.485292362,0.143588444,8.50976801,5.45359672,6.008572371,6.326216311,7.496641075,5.004067403,3.952761144,3.221752904,2.960784314,1.119203454,5.00533637,2.236343549,0.398450676,0.431596956,0.450353383,0.549662429,0.509191057,0.36874331,0.558995107,0.486952358,0.344517514,0.346691398,0.444515419,0.080124061,0.698825144,0.79274969,0.725792023,0.779827869,0.832820546,1.232489831,1.479930373,1.193105099,1.168279426,0.822262963
194,nVent Electric plc (NYSE:NVT),NYSE:NVT,Industrials,BBB-,0.838152831,-0.17655482,0.60738077,0,1,441.7333333,40.04206122,3.689930432,0.007450296,-4.899501557,0,1,NA,NA,NA,NA,NA,-0.005773399,0.152083941,0.242805799,0.142494384,0.152495611,0.136821267,0.089549956,NA,NA,NA,NA,-0.054389072,-0.057466353,1.730871296,2.301326017,2.193984962,2.073836276,1.364693854,1.116987775,NA,NA,NA,-0.004973271,-0.00478437,-0.005693122,0.17191996,0.21692563,0.200499301,0.221128749,0.113574697,0.112172968,NA,NA,NA,0,0,0.986095238,1.130428098,0.893412064,1.407068093,1.450066322
195,Occidental Petroleum Corporation (NYSE:OXY),NYSE:OXY,Energy,BB+,1.181510426,0.166793642,0.305632351,1,0,9141,4080.475789,8.313968876,0.059063937,-2.829134745,1,0,0.076653919,0.043725415,0.047760923,0.081525472,0.138567707,0.11358936,0.147842642,0.61748626,0.538449688,0.290224621,0.209582601,0.20733099,0.451794142,0.323894775,0.243705539,1.158157477,2.241063516,1.385425514,0.81907118,3.607565234,6.191343583,1.843490125,1.826551108,1.847076448,0.09392618,0.051063462,0.054195773,0.117579304,0.175972535,0.194070337,0.166096593,0.358568896,0.462742306,0.37815182,0.205236721,0.144871271,1.225327831,1.167821091,1.134730443,1.442240088,1.269938992,1.708525675,1.123468783,0.580691296,0.859397482,1.302962578
196,OCI N.V. (ENXTAM:OCI),ENXTAM:OCI,Materials,BBB-,1.112459067,0.106572941,0.258679634,0,1,920.78,716.0566362,6.573759265,0.073498017,-2.610496852,1,0,0.467940997,0.325486368,0.398370905,0.532236064,0.419855896,0.430634243,0.403977406,0.551585439,0.369304358,0.226962535,0.412635421,0.095027258,3.288915447,5.889836851,4.931258262,7.63529631,12.22913018,7.472021509,5.407718561,7.047827497,4.132422437,0.868100931,5.890252799,3.042293684,0.298549021,0.375197849,0.387934539,0.527670809,0.577069818,0.622459264,0.562786885,0.46149518,0.44217874,0.254566024,0.450990813,0.122658237,0.638005695,1.152729838,0.973802388,0.9914225,1.374447337,1.445447673,1.393114754,0.836670347,1.19732879,1.121621346
197,Olin Corporation (NYSE:OLN),NYSE:OLN,Materials,BB+,0.98115747,-0.019022312,0.268709433,0,1,912.95,683.948015,6.527881913,0.099239111,-2.310223077,1,0,0.210257983,0.149951086,0.150538021,0.478768063,0.407162444,0.378107249,0.448873408,0.646021616,0.352162885,0.238710246,0.3460553,0.159725628,1.39816467,0.967676768,1.228126835,6.111956137,4.103546436,3.402889885,2.50683705,4.915929825,4.107349802,1.117801637,2.986027904,1.812950128,0.197465529,0.136720422,0.155035025,0.372024675,0.394825737,0.370437065,0.342310001,0.381222926,0.488507901,0.349577938,0.318812722,0.115552082,0.939158296,0.911766805,1.029872874,0.777045721,0.969700774,0.979714264,0.762598084,0.590108622,1.387164637,1.464444627
198,ON Semiconductor Corporation (NasdaqGS:ON),NasdaqGS:ON,IT,BB+,1.562069802,0.446011738,0.534213488,1,0,1027.93,604.9093009,6.405078531,0.057702294,-2.852458355,1,0,0.097384801,0.077153722,0.108890253,0.164826532,0.28587801,0.15425618,0.183246922,0.30316621,0.134019539,0.073330227,0.158215239,0.080615479,1.014137103,0.659649854,1.121857833,1.260431888,2.885329774,1.663012789,1.229704262,2.526132715,2.21419299,0.784103905,1.535855311,0.761874749,0.114229059,0.096089623,0.176316685,0.200615051,0.374646179,0.278328307,0.223588486,0.336158092,0.295166128,0.199439019,0.229457663,0.091181577,1.17296599,1.245430809,1.619214568,1.217128385,1.310510658,1.804325166,1.220148664,1.108824402,2.202411168,2.719738209
199,Open Text Corporation (NasdaqGS:OTEX),NasdaqGS:OTEX,IT,BB+,1.737270007,0.55231492,0.346258831,1,0,695.1,259.5681413,5.559019255,0.025613921,-3.664619303,0,1,0.008928789,0.014050345,0.143820587,0.109048512,0.079100354,0.187554653,0.152258815,0.121660319,0.18590319,0.172372262,0.117469783,0.065448337,0.122244489,0.252190072,1.65564636,1.503412356,1.431167957,2.779319372,2.197822142,1.868817684,2.659001629,2.260169915,1.672979198,0.904665713,0.014973612,0.03578424,0.228581686,0.192290906,0.164994858,0.283854236,0.249529942,0.210978069,0.27115332,0.235324113,0.188746498,0.093066717,1.677003641,2.54685852,1.589353027,1.76335194,2.085892784,1.513448119,1.638853831,1.734156794,1.458572713,1.365208704
200,Ovintiv Inc. (TSX:OVV),TSX:OVV,Energy,BBB-,0.957304452,-0.043633807,0.251517943,0,1,2291.2,1117.068664,7.018463269,0.070100303,-2.657828157,1,0,0.237825241,0.233826001,0.442147811,0.459004522,0.259967399,0.235897182,0.212848759,0.781016843,0.55544319,0.297741827,0.371571878,0.186323627,3.041916168,1.542727273,2.014496644,3.838732394,3.823045267,2.032498668,1.281557067,1.956033219,7.436041083,2.393229167,2.936027695,1.809302245,0.244491979,0.288474615,0.305898659,0.349109773,0.253599945,0.249885374,0.220998436,0.372690464,0.550418135,0.392315902,0.322788328,0.098819993,1.028032086,1.233714869,0.691847051,0.760580248,0.975506722,1.059297832,1.038288582,0.477186206,0.990953072,1.317637851
201,"Patterson-UTI Energy, Inc. (NasdaqGS:PTEN)",NasdaqGS:PTEN,Energy,BB+,0.875111362,-0.13340413,0.360466985,0,1,576.98,321.2555397,5.77223688,0.084869017,-2.466646185,1,0,0.157932905,0.086258933,0.241412874,0.218899273,0.123769555,0.151414921,0.273025391,0.548359354,0.315765826,0.158711591,0.227555062,0.132979139,0.623277507,0.498256664,0.95144357,1.62047002,3.246685879,1.245277316,1.110095238,1.78912152,4.431273644,3.078606159,1.859450752,1.300909321,0.12903509,0.094514732,0.174731183,0.162887736,0.149325345,0.14308288,0.159820106,0.18670601,0.213027795,0.256880114,0.167001099,0.045084394,0.817024732,1.095709501,0.723785688,0.744121868,1.206478806,0.94497213,0.585367191,0.340481124,0.674638538,1.618534046
202,"Penske Automotive Group, Inc. (NYSE:PAG)",NYSE:PAG,Consumer,BB+,1.059857385,0.058134356,0.124691642,0,1,765.42,344.2483367,5.841363306,0.033806778,-3.38709396,1,0,0.508509636,0.447519702,0.466815252,0.567625028,0.570405833,0.583976479,0.486838134,0.774136031,0.518529016,0.429759723,0.535411483,0.099202982,7.007415991,6.906580494,6.911549583,7.007782695,7.691358025,7.9968716,7.932083998,12.13298694,7.638865096,3.84953996,7.507503438,2.0128112,0.562130508,0.549684358,0.562145486,0.573065116,0.585406996,0.557776597,0.547306158,0.619671943,0.538581738,0.475424446,0.557119335,0.036798806,1.105447109,1.228290858,1.204214051,1.009583947,1.026299106,0.955135381,1.124205603,0.800469063,1.038672323,1.106256406
203,Pentair plc (NYSE:PNR),NYSE:PNR,Industrials,BBB-,1.66212234,0.508095304,0.53386844,1,0,760.24,257.4807229,5.550944855,0.020599793,-3.882474266,0,1,0.154227004,0.132826204,0.193455007,0.289187269,0.246085543,0.138225239,0.093849089,0.138557875,0.068809058,0.095984604,0.155120689,0.069503462,3.391136504,1.854510184,2.491776457,5.632489191,4.809784549,2.652565609,1.328800298,1.881781525,1.414670909,1.238905945,2.669642117,1.51349978,0.184814899,0.195379493,0.27157632,0.385304432,0.350305164,0.156873646,0.187389991,0.248025124,0.201253216,0.186763716,0.2367686,0.076946777,1.198330346,1.470940877,1.403821608,1.332369967,1.423509727,1.134913189,1.996716143,1.790047107,2.924807014,1.945767418
204,Pirelli & C. S.p.A. (BIT:PIRC),BIT:PIRC,Consumer,BBB-,0.49595515,-0.701269779,0.353232659,0,1,984.4285714,482.1677706,6.178292125,0.044388206,-3.114781485,1,0,NA,NA,NA,NA,NA,0.30268904,0.348134991,0.453593814,0.392851102,0.407710191,0.380995828,0.057741796,NA,NA,NA,NA,5.244556114,2.92576798,2.984847331,3.482265399,5.853940037,3.071875,3.927208643,1.285939081,NA,NA,NA,0.447037578,0.350969622,0.264726464,0.262722258,0.269341451,0.26257319,0.236583929,0.299136356,0.074396342,NA,NA,NA,0,0,0.874582257,0.754656283,0.593794365,0.668378398,0.58027475
205,PTC Inc. (NasdaqGS:PTC),NasdaqGS:PTC,IT,BB+,3.166153029,1.152517295,1.111522985,1,0,248.84,125.7779366,4.834517944,0.014893035,-4.206861617,0,1,-0.040261447,0.003668312,0.063857114,0.086243063,0.059423559,0.037560578,0.032044004,0.037617796,0.052309273,0.089156091,0.042161834,0.038647663,-0.558150397,0.056544503,1.163011696,1.987411883,4.105517909,2.907914764,2.310515173,1.455744681,2.262579821,2.426760289,1.811785032,1.356827705,-0.066700156,0.008857783,0.144636364,0.178605367,0.180798909,0.161879342,0.140575354,0.128387,0.261861826,0.276022717,0.141492451,0.103839494,1.656675597,2.414675488,2.265,2.070953437,3.042545935,4.309820369,4.386947188,3.412932523,5.006030686,3.095949064
206,"PulteGroup, Inc. (NYSE:PHM)",NYSE:PHM,Consumer,BBB-,1.075416678,0.072708194,0.189461042,0,1,1268.98,716.0619616,6.573766702,0.067589041,-2.694309417,1,0,0.13044143,0.077359029,0.088615415,0.19323021,0.283054798,0.272900313,0.206860158,0.183898577,0.047401324,0.090585255,0.157434651,0.082992827,3.551054384,0.943150892,0.997496523,1.902220712,2.71025641,2.569344223,1.565240931,1.352042533,0.369579288,0.376829839,1.633721574,1.050190951,0.190039202,0.071421211,0.083693141,0.182699632,0.28039339,0.334503335,0.227346899,0.187483669,0.060816845,0.078464119,0.169686144,0.094792574,1.456892967,0.923243379,0.944453521,0.945502427,0.990597552,1.22573452,1.099036666,1.019494942,1.28301995,0.866190854
207,PVH Corp. (NYSE:PVH),NYSE:PVH,Consumer,BBB-,0.977549426,-0.022706425,0.279428141,0,1,1007.77,297.8066004,5.696444284,0.027244597,-3.602900062,0,1,0.133830129,0.239158401,0.258632466,0.26533651,0.225491969,0.176410764,0.228446457,0.570910236,0.324515386,0.37999497,0.280272729,0.123231271,1.793688119,3.226880395,2.870029007,2.422512235,2.27645394,2.473288973,1.911549884,3.6740682,15.71595169,2.132930751,3.849735319,4.210091288,0.187449073,0.293902692,0.283346728,0.250426277,0.225282122,0.218910119,0.200746816,0.30589832,0.283853011,0.219387261,0.246920242,0.042254021,1.400649275,1.228903901,1.095557465,0.94380633,0.999069381,1.240911347,0.878747777,0.535808085,0.874698161,0.57734254
208,"Qorvo, Inc. (NasdaqGS:QRVO)",NasdaqGS:QRVO,IT,BBB-,1.802101598,0.588953539,0.586028985,1,0,791.92,502.3334745,6.219264191,0.051886825,-2.958690377,1,0,-0.069214949,-0.061511286,-0.045645032,0.054290921,0.042407386,0.00552822,0.027400312,0.074124996,0.019961831,0.09422674,0.014156914,0.056718145,-1.382436261,-1.145467836,-1.377339403,0.518794914,0.546697881,0.066752097,0.226176312,0.984691723,0.297985612,0.693094937,NA,0.897534444,-0.10472103,-0.170270564,-0.079014567,0.056906379,0.06802815,0.00897908,0.036002066,0.142164708,0.057356505,0.153320638,0.016875136,0.105200806,1.512982833,2.768119092,1.731066102,1.048174873,1.604158042,1.624226279,1.313929063,1.917905102,2.873308869,1.62714573
